id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews
15915145,Bernal Heights,37.74706184,-122.4127454,Entire home/apt,132,7,30,27
15915784,South of Market,37.78132155,-122.3893182,Entire home/apt,159,,30,2
15916432,South of Market,37.78011535,-122.3903317,Shared room,33,,30,10
15916933,South of Market,37.78009348,-122.3908134,Shared room,33,,30,5
15919029,Bernal Heights,37.73355638,-122.4137547,Entire home/apt,175,344,3,5
15920878,Parkside,37.74344221,-122.4842271,Entire home/apt,135,276,1,84
15929798,Excelsior,37.72218634,-122.4117947,Entire home/apt,125,,1,55
15929904,Western Addition,37.77894659,-122.440143,Entire home/apt,350,197,2,78
15939264,Visitacion Valley,37.71854873,-122.4004218,Entire home/apt,55,,30,14
15939487,Visitacion Valley,37.71959076,-122.3998494,Entire home/apt,55,26,30,19
15957963,Financial District,37.78894877,-122.4047997,Private room,59,321,32,38
15969943,South of Market,37.7833905,-122.3894732,Entire home/apt,151,,30,2
15970167,South of Market,37.78312203,-122.389673,Entire home/apt,157,,30,1
15970624,South of Market,37.77212178,-122.4120817,Entire home/apt,240,,30,0
15985008,West of Twin Peaks,37.74070023,-122.4517997,Entire home/apt,147,242,2,130
15999597,Castro/Upper Market,37.76217759,-122.4443524,Entire home/apt,165,252,28,9
15999931,Chinatown,37.79059573,-122.4075605,Entire home/apt,138,,30,3
16004169,North Beach,37.80121943,-122.4105994,Entire home/apt,184,,30,1
16012461,Mission,37.76810696,-122.4183906,Entire home/apt,138,,30,0
16013094,Financial District,37.7920684,-122.3919588,Entire home/apt,165,,30,1
16016803,Nob Hill,37.79321105,-122.4156769,Entire home/apt,146,,30,2
16017300,Western Addition,37.77714156,-122.4396255,Entire home/apt,500,,2,18
16017966,South of Market,37.77634225,-122.4140733,Private room,133,349,2,137
16018565,Downtown/Civic Center,37.78810562,-122.4153729,Entire home/apt,240,329,2,149
16026556,South of Market,37.77198939,-122.4163194,Private room,69,,30,1
16043093,Outer Richmond,37.78136248,-122.4888073,Entire home/apt,160,245,2,105
16052484,Noe Valley,37.75261461,-122.4310824,Private room,150,289,1,36
16052656,Noe Valley,37.75099045,-122.4407831,Entire home/apt,595,248,2,23
16055131,Twin Peaks,37.74854959,-122.4537668,Entire home/apt,159,279,3,43
16066598,Excelsior,37.71831384,-122.4349019,Private room,85,308,1,4
16068425,Twin Peaks,37.75041046,-122.4519343,Entire home/apt,189,,1,23
16073836,Haight Ashbury,37.76418565,-122.4448269,Entire home/apt,700,71,3,53
16079346,Haight Ashbury,37.76594461,-122.4462418,Private room,100,4,4,25
16082636,Financial District,37.78557305,-122.3969683,Entire home/apt,206,,30,3
16083195,Ocean View,37.71890359,-122.4555372,Entire home/apt,149,285,1,0
16086843,Financial District,37.78893357,-122.4050199,Private room,109,291,1,176
16088064,Nob Hill,37.79021558,-122.4163233,Entire home/apt,600,214,2,107
16089156,Outer Mission,37.72659657,-122.43687,Entire home/apt,120,,3,26
16121736,South of Market,37.77696084,-122.4118758,Entire home/apt,201,230,2,118
16125990,Outer Sunset,37.75881053,-122.4896335,Private room,40,,1,28
16134193,North Beach,37.80142379,-122.4078824,Entire home/apt,270,276,30,66
16137002,Mission,37.75809726,-122.4082712,Entire home/apt,96,,30,4
16145870,Excelsior,37.71812782,-122.435374,Private room,85,,1,27
16160696,Castro/Upper Market,37.75954782,-122.4266924,Entire home/apt,499,,5,44
16162370,South of Market,37.77205974,-122.4104496,Entire home/apt,240,,30,1
16162542,South of Market,37.7722607,-122.4107416,Entire home/apt,233,,30,2
16162625,Financial District,37.78873627,-122.4052173,Private room,109,288,1,134
16162763,South of Market,37.77356626,-122.4121433,Entire home/apt,233,,30,3
16162846,South of Market,37.7735621,-122.4107292,Entire home/apt,240,,30,1
16163092,Potrero Hill,37.75557504,-122.3998367,Entire home/apt,276,,30,1
16173016,Mission,37.76148205,-122.4092539,Entire home/apt,250,15,1,69
16176101,Financial District,37.78844444,-122.4062582,Private room,147,307,1,121
16177192,Castro/Upper Market,37.76387026,-122.4318302,Private room,82,,31,5
16178483,Castro/Upper Market,37.76136974,-122.4391686,Entire home/apt,325,362,3,14
16178751,Mission,37.75913346,-122.4196755,Entire home/apt,185,351,2,22
16179065,Noe Valley,37.75310296,-122.4362087,Entire home/apt,100,32,30,29
16179580,Outer Mission,37.73360163,-122.4437518,Entire home/apt,120,,2,16
16180470,South of Market,37.77266354,-122.4026481,Private room,150,,1,3
16190202,Bernal Heights,37.74760042,-122.4072652,Entire home/apt,88,214,30,25
16191041,South of Market,37.77228848,-122.4164016,Shared room,40,,30,4
16193754,North Beach,37.80321159,-122.4081095,Entire home/apt,138,,30,0
16202828,Pacific Heights,37.79245321,-122.4342694,Entire home/apt,200,,1,9
16204265,Mission,37.76016174,-122.4192908,Private room,150,113,1,230
16205967,Mission,37.75878273,-122.4236185,Entire home/apt,130,,30,5
16206116,Chinatown,37.79108656,-122.4074207,Entire home/apt,130,,30,1
16206151,South of Market,37.7793979,-122.397159,Shared room,40,,30,9
16207388,Western Addition,37.77218917,-122.432715,Entire home/apt,285,,4,16
16208102,Mission,37.7571262,-122.4108266,Entire home/apt,355,361,2,24
16208487,Bernal Heights,37.74142886,-122.414277,Entire home/apt,160,26,30,11
16219958,Inner Richmond,37.77876943,-122.4740691,Private room,80,44,2,152
16228848,Financial District,37.7887829,-122.4050124,Private room,109,285,1,123
16230311,Mission,37.761117,-122.4098976,Entire home/apt,199,,30,4
16242493,South of Market,37.77896796,-122.4035014,Private room,156,,1,49
16242929,Potrero Hill,37.75325096,-122.3948204,Entire home/apt,225,,2,14
16244433,Diamond Heights,37.74149317,-122.4415134,Entire home/apt,159,31,3,107
16255081,Financial District,37.78876624,-122.4051025,Private room,99,303,1,135
16256385,Mission,37.75282381,-122.4130389,Entire home/apt,165,247,2,117
16257289,Noe Valley,37.74270312,-122.4289502,Entire home/apt,114,,30,1
16274869,South of Market,37.77193018,-122.417895,Entire home/apt,250,,30,33
16274951,Mission,37.75740844,-122.4236769,Private room,298,,2,1
16275781,Castro/Upper Market,37.7657749,-122.4305915,Entire home/apt,110,,30,6
16287044,Inner Richmond,37.78005847,-122.4748912,Entire home/apt,150,,30,2
16297383,South of Market,37.77397063,-122.4168427,Shared room,40,,30,3
16312844,Lakeshore,37.72477941,-122.4729149,Private room,50,,30,1
16324639,Mission,37.75993231,-122.4213667,Entire home/apt,250,363,3,11
16326624,Haight Ashbury,37.76895813,-122.4458498,Entire home/apt,350,,2,6
16330378,Excelsior,37.72398047,-122.4307813,Entire home/apt,350,359,5,18
16331804,Crocker Amazon,37.71255339,-122.4369314,Entire home/apt,99,115,30,93
16335125,Excelsior,37.71773555,-122.431489,Entire home/apt,150,309,2,106
16336481,Outer Mission,37.73395995,-122.4426132,Entire home/apt,200,361,2,26
16336782,Outer Sunset,37.76290304,-122.4890601,Entire home/apt,199,276,2,49
16348139,Russian Hill,37.8002631,-122.4132935,Entire home/apt,595,,1,3
16351934,Mission,37.76171887,-122.4234831,Private room,180,325,2,53
16352294,Mission,37.75040546,-122.4110787,Entire home/apt,400,,4,23
16362304,Seacliff,37.77984146,-122.5054831,Private room,75,292,3,69
16376205,Outer Sunset,37.74974539,-122.4824194,Private room,65,25,1,246
16376353,Outer Sunset,37.74907543,-122.48171,Private room,82,152,1,238
16379931,South of Market,37.77780692,-122.3941265,Shared room,33,,30,3
16380237,Outer Mission,37.73460852,-122.441379,Private room,123,237,30,4
16383490,Potrero Hill,37.75804926,-122.4011697,Private room,90,343,3,22
16392353,Castro/Upper Market,37.76131157,-122.4387856,Private room,50,363,30,5
16393469,South of Market,37.7783965,-122.3984441,Shared room,50,,30,4
16394300,South of Market,37.77794728,-122.4011492,Shared room,39,,30,9
16394592,Nob Hill,37.78946025,-122.4176366,Private room,53,,30,2
16394610,Potrero Hill,37.75754364,-122.3997084,Entire home/apt,238,,30,1
16394806,Mission,37.75446265,-122.4084607,Entire home/apt,219,,30,1
16406043,Nob Hill,37.79511825,-122.4194242,Entire home/apt,298,,30,5
16406118,Bernal Heights,37.73408248,-122.413598,Private room,100,293,1,168
16407735,Parkside,37.74285297,-122.4727459,Entire home/apt,150,286,2,103
16416050,Haight Ashbury,37.77596146,-122.4429545,Entire home/apt,1000,219,1,19
16417011,Pacific Heights,37.795371,-122.4246068,Entire home/apt,400,354,2,22
16426353,Downtown/Civic Center,37.78843063,-122.4070188,Private room,79,298,1,142
16435615,Financial District,37.78994718,-122.3943068,Private room,157,189,3,44
16441272,Outer Sunset,37.74977069,-122.5002266,Entire home/apt,200,276,1,9
16442951,Chinatown,37.79053747,-122.4073802,Entire home/apt,100,,30,2
16452355,Nob Hill,37.79147396,-122.4091126,Entire home/apt,140,,30,4
16454916,Castro/Upper Market,37.75848172,-122.4303482,Entire home/apt,250,,4,39
16456337,Noe Valley,37.74983125,-122.4386032,Private room,72,244,2,117
16469515,Lakeshore,37.72441686,-122.4739301,Private room,40,,30,1
16480847,West of Twin Peaks,37.73551912,-122.4519304,Entire home/apt,97,313,1,109
16488124,Bernal Heights,37.7468496,-122.4153343,Entire home/apt,100,,4,6
16490343,Chinatown,37.79170333,-122.4067515,Private room,225,283,2,6
16497229,North Beach,37.80486904,-122.4137725,Private room,67,243,30,71
16506663,Potrero Hill,37.76338469,-122.3994425,Entire home/apt,241,,30,3
16516337,Inner Sunset,37.76083429,-122.4656398,Entire home/apt,195,298,3,33
16516970,Nob Hill,37.79074665,-122.4193977,Private room,60,,30,4
16518099,Inner Richmond,37.77811395,-122.4640097,Private room,100,276,2,53
16519220,Castro/Upper Market,37.76385657,-122.4399174,Entire home/apt,495,203,3,46
16532410,Downtown/Civic Center,37.789462,-122.4117988,Private room,563,,2,0
16535678,Haight Ashbury,37.76504349,-122.4485092,Entire home/apt,245,339,2,143
16542790,Western Addition,37.77178456,-122.426144,Private room,56,350,1,25
16546764,South of Market,37.77760755,-122.4038193,Entire home/apt,127,,30,17
16553684,Inner Richmond,37.77659166,-122.4563112,Entire home/apt,115,,30,3
16556338,Excelsior,37.72601597,-122.4193595,Private room,69,297,1,84
16560870,Western Addition,37.77123845,-122.4283294,Entire home/apt,125,,30,1
16569308,Pacific Heights,37.7915008,-122.437784,Entire home/apt,250,4,30,8
16570444,Western Addition,37.78458316,-122.4362663,Private room,114,186,30,7
16570521,Seacliff,37.78733113,-122.4921169,Private room,115,289,2,24
16570808,Marina,37.79995891,-122.4246128,Private room,67,,30,1
16572187,Bernal Heights,37.73655625,-122.413607,Entire home/apt,135,304,2,103
16587110,Glen Park,37.73728816,-122.4316636,Entire home/apt,170,357,3,24
16587632,North Beach,37.79983496,-122.4039383,Entire home/apt,189,362,30,2
16602539,Bernal Heights,37.74245014,-122.4104498,Entire home/apt,699,46,2,2
16604785,Outer Richmond,37.77958836,-122.4950811,Private room,200,291,30,51
16632907,South of Market,37.77384661,-122.418215,Shared room,40,,90,2
16645379,Nob Hill,37.79202321,-122.4132911,Entire home/apt,160,,188,0
16649876,Outer Mission,37.7303308,-122.4514204,Entire home/apt,165,291,1,97
16650008,Nob Hill,37.78978397,-122.419654,Shared room,40,,60,2
16651002,Bernal Heights,37.74720076,-122.4150181,Entire home/apt,150,,3,9
16652268,Haight Ashbury,37.77071814,-122.4451871,Entire home/apt,87,,30,6
16653287,Haight Ashbury,37.77176032,-122.4378054,Entire home/apt,175,,4,12
16661176,South of Market,37.78918181,-122.3885568,Private room,89,,31,1
16678379,Outer Sunset,37.76361416,-122.4801098,Private room,70,303,1,151
16688334,Russian Hill,37.79613655,-122.4222104,Entire home/apt,195,338,2,36
16690768,North Beach,37.79833922,-122.4038985,Entire home/apt,150,,30,7
16691183,Seacliff,37.78468823,-122.4890411,Entire home/apt,140,,30,22
16700935,Potrero Hill,37.76458754,-122.3940645,Private room,123,207,3,103
16703040,Noe Valley,37.75339507,-122.4374282,Entire home/apt,247,19,30,64
16704550,Bernal Heights,37.74636164,-122.4072947,Private room,185,202,2,49
16706877,Western Addition,37.77007839,-122.4325508,Entire home/apt,119,,1,141
16710475,Potrero Hill,37.75993709,-122.3989888,Private room,150,14,1,38
16721946,Ocean View,37.72170725,-122.4587509,Entire home/apt,133,79,30,44
16736424,South of Market,37.78837178,-122.3899596,Private room,279,,31,0
16737908,Mission,37.76200238,-122.4205167,Private room,185,187,4,23
16742943,Ocean View,37.71606622,-122.4663244,Entire home/apt,120,,1,78
16745600,Downtown/Civic Center,37.78568152,-122.414745,Entire home/apt,105,,60,1
16757454,Mission,37.75447326,-122.4221522,Private room,110,201,30,2
16778737,Parkside,37.74489323,-122.4913058,Private room,59,,30,4
16779057,Parkside,37.74501172,-122.4902008,Entire home/apt,61,,30,1
16779078,Financial District,37.79034469,-122.4064667,Private room,139,280,1,113
16790413,Outer Richmond,37.77695189,-122.4787119,Entire home/apt,308,94,1,139
16797018,Potrero Hill,37.76092509,-122.4033268,Private room,79,,1,65
16824774,Bernal Heights,37.74576577,-122.4239347,Entire home/apt,130,77,3,136
16831471,Ocean View,37.71441453,-122.4598568,Private room,90,13,3,72
16839850,Nob Hill,37.79269942,-122.4153064,Entire home/apt,120,,30,2
16839867,Marina,37.80541313,-122.4443569,Entire home/apt,109,,30,8
16844534,Inner Sunset,37.75934631,-122.4758372,Entire home/apt,189,294,3,16
16845067,Mission,37.76265057,-122.4249569,Entire home/apt,197,,30,3
16846851,Mission,37.75773211,-122.4104305,Private room,110,,1,9
16847403,Crocker Amazon,37.70840529,-122.450804,Private room,85,275,1,43
16855762,Outer Sunset,37.75840847,-122.4872516,Entire home/apt,350,261,3,5
16858141,Bayview,37.72621978,-122.3893007,Private room,75,341,1,103
16867947,Western Addition,37.78473599,-122.445299,Private room,390,276,7,9
16868984,Bernal Heights,37.74189143,-122.4212389,Private room,124,278,30,4
16872797,Diamond Heights,37.74529044,-122.4468081,Private room,80,120,1,184
16896129,Castro/Upper Market,37.76357047,-122.441916,Entire home/apt,215,290,2,123
16897188,Outer Sunset,37.75378825,-122.4826523,Private room,125,206,2,90
16897598,Parkside,37.74298749,-122.4805363,Entire home/apt,150,202,2,35
16898265,Mission,37.75016336,-122.4118471,Private room,315,305,3,69
16900525,Mission,37.75368076,-122.4205052,Entire home/apt,299,302,2,20
16909548,Mission,37.75736917,-122.4224792,Entire home/apt,134,,30,5
16910795,Mission,37.74956754,-122.4076155,Private room,97,12,5,23
16913294,South of Market,37.78720522,-122.3893308,Private room,97,,30,7
16930151,Downtown/Civic Center,37.78531494,-122.4076837,Private room,70,303,1,58
16930263,Downtown/Civic Center,37.78723187,-122.4082861,Private room,70,310,1,63
16933274,Inner Richmond,37.77796833,-122.4723644,Private room,107,105,2,152
16944002,Nob Hill,37.79062233,-122.4126374,Entire home/apt,107,332,30,17
16944675,Castro/Upper Market,37.76186236,-122.4307052,Entire home/apt,295,245,2,39
16944898,Downtown/Civic Center,37.78840447,-122.4213679,Private room,99,218,30,24
16962800,Russian Hill,37.80221397,-122.4155816,Entire home/apt,108,364,4,12
16986927,Western Addition,37.77589581,-122.4284061,Private room,100,357,3,22
16987679,Downtown/Civic Center,37.78819211,-122.4123572,Private room,140,252,32,27
17010389,Western Addition,37.77094555,-122.4354968,Private room,110,30,1,61
17016281,Downtown/Civic Center,37.78721493,-122.413163,Private room,140,204,32,28
17016637,Lakeshore,37.73522504,-122.4809918,Private room,88,294,1,117
17026443,Nob Hill,37.79064752,-122.4102078,Private room,76,147,30,62
17029166,Nob Hill,37.79064342,-122.4171751,Entire home/apt,148,,30,5
17031131,Potrero Hill,37.7616085,-122.3940674,Entire home/apt,132,,30,3
17043944,Marina,37.79674834,-122.4460868,Entire home/apt,150,73,5,7
17071754,Mission,37.7530433,-122.4169494,Private room,129,364,2,21
17097361,Mission,37.76557474,-122.426239,Entire home/apt,125,281,5,65
17109374,Inner Richmond,37.77871575,-122.4740431,Private room,97,290,3,22
17120944,Pacific Heights,37.78827374,-122.4412798,Private room,186,46,3,9
17157954,Bernal Heights,37.74810412,-122.405759,Entire home/apt,238,27,3,29
17159806,Bernal Heights,37.74664903,-122.4153682,Entire home/apt,200,355,2,34
17172552,Outer Sunset,37.74729963,-122.5022042,Entire home/apt,300,,3,3
17175619,Bernal Heights,37.7468857,-122.4059613,Entire home/apt,375,26,14,11
17191322,Downtown/Civic Center,37.78703918,-122.4172841,Entire home/apt,90,320,30,88
17207000,Downtown/Civic Center,37.77795838,-122.4225122,Entire home/apt,75,,2,0
17222332,Outer Mission,37.71095892,-122.4488464,Private room,65,,30,1
17222602,South of Market,37.776034,-122.4140656,Private room,113,325,2,106
17223107,Financial District,37.79150299,-122.4004408,Entire home/apt,200,,30,0
17225268,South of Market,37.78129564,-122.4051197,Entire home/apt,579,308,2,67
17233693,Haight Ashbury,37.76977196,-122.4506117,Entire home/apt,210,357,2,14
17237462,Mission,37.75113789,-122.4078503,Private room,69,248,1,45
17237843,Mission,37.75072533,-122.4081529,Private room,59,29,1,93
17237993,Mission,37.7513171,-122.4072058,Private room,69,46,1,104
17238534,South of Market,37.77364539,-122.4168598,Shared room,40,,180,2
17254134,Pacific Heights,37.79191256,-122.429715,Entire home/apt,268,,30,0
17254515,Glen Park,37.73443709,-122.43298,Private room,100,311,3,26
17267153,Mission,37.76142491,-122.4197485,Entire home/apt,87,,30,6
17269133,Inner Sunset,37.75979095,-122.4740685,Entire home/apt,152,,6,2
17281042,North Beach,37.80649648,-122.4129104,Entire home/apt,450,331,2,37
17285258,Mission,37.75846624,-122.4125109,Private room,255,359,1,119
17287731,Noe Valley,37.75327098,-122.4384121,Private room,100,,3,3
17288451,South of Market,37.77445697,-122.4197178,Private room,180,,3,9
17288739,Haight Ashbury,37.77245029,-122.4419763,Entire home/apt,1195,2,3,3
17289486,Potrero Hill,37.75567429,-122.3911111,Private room,120,319,2,79
17301015,Outer Sunset,37.76309568,-122.5061802,Private room,100,28,2,120
17301795,Inner Richmond,37.77777443,-122.4553065,Entire home/apt,150,111,30,74
17305040,Bernal Heights,37.74614764,-122.4086937,Private room,120,300,3,108
17318005,Castro/Upper Market,37.76872443,-122.4341635,Entire home/apt,185,186,2,98
17343208,Haight Ashbury,37.77037871,-122.449475,Private room,90,226,1,113
